enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
28168,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,27,0.0000
7366,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,17,1.0000
19079,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,162,0.0000
32362,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,32,1.0000
4992,city_65,0.802,,No relevent experience,Full time course,High School,,7,100-500,Pvt Ltd,never,83,0.0000
7756,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,,4,0.0000
28425,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Funded Startup,2,48,1.0000
21942,city_67,0.855,,No relevent experience,Full time course,Graduate,STEM,3,,,1,40,0.0000
24185,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,1,Oct-49,Pvt Ltd,1,69,0.0000
8051,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,11,500-999,Pvt Ltd,>4,130,0.0000
19665,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,62,1.0000
16433,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,>4,3,0.0000
31306,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Business Degree,>20,100-500,Public Sector,>4,40,1.0000
24168,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,50,0.0000
14724,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,1000-4999,Pvt Ltd,never,86,0.0000
29365,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,242,0.0000
12847,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,100-500,Pvt Ltd,1,16,1.0000
21118,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Funded Startup,2,53,0.0000
8629,city_89,0.925,Female,No relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,1,100,0.0000
3664,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,47,0.0000
27637,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,500-999,Public Sector,3,28,0.0000
1878,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,142,1.0000
1169,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,12,500-999,Public Sector,never,58,0.0000
21862,city_114,0.926,,Has relevent experience,,Graduate,STEM,,50-99,NGO,1,138,0.0000
20500,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,28,0.0000
15734,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,4,22,0.0000
4336,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,42,0.0000
14479,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Business Degree,8,100-500,Pvt Ltd,1,78,0.0000
19474,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,50,1.0000
15954,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,282,0.0000
3655,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,84,0.0000
18725,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,1,156,0.0000
32769,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,1,19,0.0000
18365,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,4,108,0.0000
6616,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,31,1.0000
29608,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,,1,51,0.0000
23813,city_173,0.878,Male,Has relevent experience,no_enrollment,,,20,5000-9999,Pvt Ltd,>4,36,0.0000
24992,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,,1,73,0.0000
23460,city_145,0.555,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,never,4,1.0000
27217,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,2,38,0.0000
229,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,14,5000-9999,Public Sector,>4,9,1.0000
32169,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Funded Startup,1,6,0.0000
28618,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,28,0.0000
12534,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,48,1.0000
31453,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,4,13,1.0000
15625,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,,1,102,0.0000
12414,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,25,1.0000
32454,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,105,1.0000
16783,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,1,92,0.0000
23314,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,1,39,0.0000
14811,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,16,10000+,Pvt Ltd,1,32,1.0000
17516,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,65,0.0000
2179,city_114,0.926,Female,Has relevent experience,no_enrollment,High School,,11,50-99,Pvt Ltd,1,32,0.0000
5480,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,31,0.0000
5432,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,25,0.0000
6712,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,40,0.0000
5939,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,24,0.0000
18504,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,4,28,0.0000
24871,city_149,0.689,,Has relevent experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,44,1.0000
1339,city_57,0.866,Male,No relevent experience,Part time course,Graduate,STEM,3,,,>4,16,1.0000
14590,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,56,1.0000
20051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,83,0.0000
25065,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,192,0.0000
18994,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,107,0.0000
30820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,8,,,2,34,1.0000
2012,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,34,1.0000
6124,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,16,1.0000
30830,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37,0.0000
11753,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,,,never,101,0.0000
20501,city_16,0.91,Male,No relevent experience,Full time course,Graduate,No Major,>20,50-99,NGO,>4,44,0.0000
15779,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11,,,1,92,1.0000
3627,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,44,1.0000
21456,city_16,0.91,Male,No relevent experience,no_enrollment,,,3,,,never,270,0.0000
6708,city_21,0.624,,Has relevent experience,,Masters,STEM,5,50-99,Pvt Ltd,1,172,1.0000
15179,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5,,,never,34,0.0000
14138,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,100-500,Public Sector,>4,149,0.0000
5894,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,64,1.0000
18479,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,4,1.0000
29313,city_21,0.624,Male,Has relevent experience,no_enrollment,,,12,Oct-49,Pvt Ltd,>4,134,1.0000
33195,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,14,1.0000
1775,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,96,1.0000
30392,city_128,0.527,,No relevent experience,no_enrollment,,,2,,,1,148,1.0000
17279,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,98,1.0000
14457,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,132,0.0000
28873,city_103,0.92,Male,Has relevent experience,,Graduate,STEM,2,100-500,NGO,1,143,0.0000
1750,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,45,0.0000
25095,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,152,0.0000
10379,city_118,0.722,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,14,0.0000
28077,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,NGO,4,6,0.0000
24123,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,17,0.0000
23694,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,3,92,0.0000
7074,city_81,0.73,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,1,16,0.0000
14469,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,34,1.0000
8157,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,>4,103,1.0000
11531,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,97,0.0000
17223,city_21,0.624,,No relevent experience,Full time course,High School,,1,,,,45,0.0000
10381,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,,13,1.0000
27340,city_64,0.666,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,4,0.0000
31805,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,34,0.0000
27913,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,47,0.0000
1258,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,34,0.0000
13502,city_136,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,1000-4999,Pvt Ltd,>4,35,0.0000
3899,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,19,0.0000
16045,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,16,50-99,,2,23,1.0000
26721,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,10,,,never,25,1.0000
13421,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,9,,,never,63,1.0000
32382,city_84,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,0.0000
4092,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,264,0.0000
1730,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,48,1.0000
6747,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,3,28,0.0000
24029,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,6,100-500,,never,114,1.0000
1566,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,2,3,0.0000
32047,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Public Sector,2,42,1.0000
3483,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Public Sector,1,11,0.0000
16974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,112,1.0000
26399,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,76,1.0000
17805,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,24,0.0000
29051,city_158,0.766,Male,Has relevent experience,no_enrollment,High School,,18,100-500,Pvt Ltd,never,22,0.0000
25005,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5,,,never,105,0.0000
26815,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,3,0.0000
4577,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,,,39,0.0000
9380,city_61,0.913,Male,No relevent experience,Full time course,High School,,9,,,1,27,0.0000
3061,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,9,50-99,Pvt Ltd,2,8,0.0000
23367,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,1000-4999,Pvt Ltd,1,149,0.0000
15239,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,14,1.0000
15207,city_100,0.887,Male,No relevent experience,,Masters,STEM,7,,,1,64,0.0000
20553,city_9,0.743,,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Other,1,52,0.0000
7101,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,4,,,1,40,1.0000
211,city_20,0.796,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,Pvt Ltd,1,4,0.0000
32514,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,29,0.0000
31705,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,15,,,>4,184,0.0000
13921,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Business Degree,15,10000+,Pvt Ltd,>4,6,1.0000
7704,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,3,108,0.0000
1931,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,28,0.0000
6563,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,>4,87,1.0000
351,city_144,0.84,Male,No relevent experience,Part time course,Graduate,Other,19,Oct-49,Pvt Ltd,>4,94,0.0000
3662,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,206,1.0000
25236,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,2,30,0.0000
2208,city_105,0.794,Male,Has relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,1,320,0.0000
19144,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,,,1,80,1.0000
16789,city_28,0.939,,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,3,106,0.0000
8597,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,153,1.0000
6230,city_114,0.926,,No relevent experience,Full time course,High School,,<1,,,4,254,0.0000
28289,city_104,0.924,,Has relevent experience,no_enrollment,High School,,>20,10000+,Pvt Ltd,4,23,0.0000
20521,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,1.0000
26637,city_57,0.866,,No relevent experience,no_enrollment,Graduate,STEM,13,50-99,NGO,2,65,0.0000
10827,city_16,0.91,Male,No relevent experience,Part time course,Masters,STEM,4,<10,Early Stage Startup,1,90,0.0000
25096,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,70,0.0000
32400,city_107,0.518,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,21,1.0000
7764,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,108,0.0000
11266,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Early Stage Startup,4,102,0.0000
20926,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,7,,,1,156,1.0000
720,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,13,,,1,52,1.0000
13804,city_61,0.913,Male,Has relevent experience,no_enrollment,Primary School,,7,100-500,Pvt Ltd,1,9,0.0000
18774,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,15,,,1,82,1.0000
8555,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,60,0.0000
8832,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Business Degree,20,,,>4,14,1.0000
11038,city_101,0.558,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,37,1.0000
20692,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Oct-49,Pvt Ltd,2,34,0.0000
14738,city_165,0.903,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,56,0.0000
21261,city_103,0.92,Female,No relevent experience,Full time course,High School,,6,,Public Sector,1,24,0.0000
16740,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,33,0.0000
18637,city_114,0.926,Female,No relevent experience,Full time course,High School,,3,5000-9999,Public Sector,1,46,0.0000
7468,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,75,0.0000
17729,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,6,,,1,85,1.0000
22825,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0.0000
23972,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,19,1000-4999,Pvt Ltd,>4,178,0.0000
1177,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0.0000
21711,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,39,0.0000
10336,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,,,1,112,0.0000
4420,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,64,1.0000
28803,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,1,59,0.0000
10045,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,67,0.0000
4044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,32,0.0000
30314,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,,,1,6,0.0000
2646,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,18,0.0000
16416,city_159,0.843,Male,No relevent experience,no_enrollment,Masters,Humanities,6,10000+,Pvt Ltd,2,332,0.0000
2678,city_104,0.924,,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,,27,0.0000
19078,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,2,12,0.0000
26999,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,3,<10,Early Stage Startup,1,55,0.0000
30261,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,2,67,0.0000
17108,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,34,0.0000
10274,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,12,,,2,74,1.0000
31320,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,25,0.0000
20603,city_90,0.698,,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Public Sector,1,4,0.0000
19122,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,150,0.0000
